,transaction_id,user_id,client_id,size,product_id,date,size_1_id,size_2_id,size_3_id,confidence_1,confidence_2,confidence_3,is_outlier,prediction_model,height,weight,waist,age,bra_band,bra_cup,user_action
2301,905276774,aa524be0-2780-11ec-9a71-f12341b325d8,spacesuit & co.,M,6067,2021-10-07,M,S,L,0.23,0.28,0.48,False,space_suit,5’ 5”,125.0,,71.0,34.0,B,close_application
2302,800592596,13c91ed0-4f92-11ec-9c40-9fb28dce5425,spacesuit & co.,L,4838,2021-11-30,M,S,L,0.15,0.42,0.48,False,space_suit,168,67.0,,18.0,85.0,B,close_application
2303,447869217,2a814d60-4a32-11ec-a966-e3a1b46b1d82,spacesuit & co.,S,2941,2021-11-20,XS,2XS,S,0.2,0.27,0.44,False,space_suit,5’ 10”,135.0,32.0,20.0,,,close_application
2304,275178797,b82ebf00-1a06-11ec-a740-adbf72ddeed1,spacesuit & co.,L,9899,2021-09-20,XL,L,2XL,0.34,0.39,0.8,False,space_suit,5’ 11”,195.0,32.0,29.0,,,close_application
2305,193711000,31733470-45ba-11ec-9fd6-8784a0aa23a2,spacesuit & co.,2XL,5463,2021-11-15,3XL,2XL,XL,0.54,0.92,1.42,False,space_suit,6’ 1”,300.0,55.0,18.0,,,close_application
2306,342035031,b82d6810-36a5-11ec-b48c-1b4089c1fcf5,spacesuit & co.,M,2905,2021-10-26,M,S,L,0.31,0.43,0.6,False,space_suit,5’ 3”,135.0,,74.0,36.0,B,close_application
2307,794545805,f91d6830-5e63-11ec-9d91-33ad72e447d0,spacesuit & co.,XS,8681,2021-12-19,XS,2XS,S,0.06,0.26,0.37,False,space_underwear,165,49.0,,18.0,75.0,A,close_application
2308,664251958,584983f0-3a8f-11ec-aeaa-7529b6d3fde5,spacesuit & co.,L,8616,2021-10-31,XL,L,2XL,0.53,0.85,0.85,False,space_suit,193,99.0,34.0,45.0,,,got_recommendation
2309,980640772,21e45f00-3059-11ec-8254-83744e5b94ac,spacesuit & co.,S,6910,2021-10-19,S,XS,M,0.34,0.35,0.64,False,space_suit,155,51.0,,58.0,90.0,C,close_application
2310,980640772,21e45f00-3059-11ec-8254-83744e5b94ac,spacesuit & co.,S,2905,2021-10-19,S,XS,M,0.37,0.38,0.63,False,space_suit,155,51.0,,58.0,95.0,D,close_application
2311,846602978,0b61eb30-55de-11ec-80a7-a97c16efcd18,spacesuit & co.,L,1520,2021-12-05,XL,L,2XL,0.22,0.44,0.73,False,space_suit,170,84.0,,15.0,85.0,C,close_application
2312,878567193,e4420820-3abf-11ec-8d52-074c09522f6c,spacesuit & co.,2XS,6726,2021-11-01,2XS,XS,S,0.15,0.34,0.75,False,space_suit,160.02,43.0,,33.0,80.0,A,close_application
2313,870662629,295a2b50-6053-11ec-ab9f-e3c04aa23e07,spacesuit & co.,L,9525,2021-12-18,M,S,L,0.04,0.31,0.47,False,space_underwear,182,85.0,32.0,26.0,,,close_application
2314,884651070,1f121470-5f25-11ec-aa51-31113d947ef6,spacesuit & co.,S,1338,2021-12-17,S,M,XS,0.09,0.31,0.33,False,space_suit,5’ 6”,126.0,,35.0,34.0,D,close_application
2315,476699018,e002c370-6261-11ec-9a45-bf084174e009,spacesuit & co.,M,5652,2021-12-21,,,,,,,True,space_gloves,185,85.0,45.0,36.0,,,close_application
2316,893243627,71a52bb0-6046-11ec-aa53-59760c87723b,spacesuit & co.,XS,6924,2021-12-18,S,XS,M,0.14,0.29,0.48,False,space_suit,160,51.0,,23.0,80.0,A,close_application
2317,195617699,b52494f0-5a80-11ec-a875-69cd285a1e96,spacesuit & co.,M,4466,2021-12-11,M,S,L,0.16,0.31,0.46,False,space_socks,174,65.0,,43.0,70.0,B,close_application
2318,128784644,ead7ebd0-4395-11ec-b5ca-ef99d7ed9c2a,spacesuit & co.,S,6839,2021-11-12,,,,,,,True,space_suit,154.94,50.0,90.0,13.0,,,close_application
2319,144297855,979e1870-3109-11ec-895d-658dadeae23e,spacesuit & co.,M,6839,2021-10-19,M,S,L,0.26,0.27,0.54,False,space_suit,188,80.0,33.0,33.0,,,close_application
2320,461131869,a27007d0-1864-11ec-a193-89c4cf9ada31,spacesuit & co.,XS,6039,2021-09-21,S,M,XS,0.03,0.33,0.4,False,space_suit,180,70.0,34.0,27.0,,,close_application
2321,461131869,a27007d0-1864-11ec-a193-89c4cf9ada31,spacesuit & co.,XS,7888,2021-09-21,S,XS,M,0.16,0.4,0.45,False,space_suit,173,60.0,,25.0,70.0,B,close_application
2322,279098472,eb00ff00-5e6d-11ec-b8c8-87610892cdc8,spacesuit & co.,M,2941,2021-12-16,S,XS,M,0.13,0.25,0.46,False,space_suit,173,70.0,32.0,16.0,,,close_application
2323,712077744,68cfaae0-2bc3-11ec-a405-d3271dd90594,spacesuit & co.,L,1273,2021-10-13,L,XL,M,0.23,0.34,0.65,False,space_underwear,6’ 3”,230.0,36.0,32.0,,,close_application
2324,444294617,b8ae3790-5b96-11ec-bb0b-33f08491fd2a,spacesuit & co.,XS,8302,2021-12-12,XS,2XS,S,0.46,0.59,0.69,False,space_gloves,5’ 3”,132.0,28.0,18.0,,,close_application
2325,299640871,7f19c3b0-4583-11ec-b717-4d24c829b473,spacesuit & co.,S,6726,2021-11-14,S,M,XS,0.41,0.52,0.62,False,space_suit,5’ 2”,124.0,,34.0,32.0,A,got_recommendation
2326,682319362,957a2950-4318-11ec-b52c-b5c3c14c9720,spacesuit & co.,XL,7787,2021-11-11,XL,2XL,L,0.31,0.48,0.58,False,space_suit,172.72,89.0,,46.0,85.0,E,got_recommendation
2327,349936490,5fae7430-330e-11ec-985c-1d9e6eca8aff,spacesuit & co.,L,8145,2021-10-22,L,XL,M,0.27,0.39,0.47,False,space_suit,180,73.0,,51.0,75.0,B,close_application
2328,814865896,07af4e70-2973-11ec-a2d5-1b397e7fcd38,spacesuit & co.,L,6839,2021-10-10,L,M,XL,0.11,0.44,0.44,False,space_suit,6’ 0”,220.0,34.0,33.0,,,got_recommendation
2329,196022092,f5cd26d0-5dd6-11ec-a322-41be18d29dba,spacesuit & co.,L,1437,2021-12-15,S,XS,M,0.28,0.4,0.48,False,space_suit,187,75.0,32.0,17.0,,,close_application
2330,186724214,9b2bb700-52be-11ec-a84e-97ffdaa4190a,spacesuit & co.,S,8616,2021-12-01,,,,,,,True,space_suit,171,67.0,67.0,23.0,,,close_application
2331,305609417,90581140-2396-11ec-ac0e-a5cc20928b3c,spacesuit & co.,S,3893,2021-10-02,XS,S,2XS,0.14,0.18,0.46,False,space_underwear,5’ 6”,120.0,,31.0,30.0,B,close_application
2332,527021846,2eac5cd0-541f-11ec-ae48-61f74486c192,spacesuit & co.,XL,7502,2021-12-03,L,XL,M,0.32,0.4,0.59,False,space_suit,5’ 6”,161.0,,58.0,36.0,H,close_application
2333,370891219,ed16a1e0-5554-11ec-b7cb-b1d391701a70,spacesuit & co.,M,9524,2021-12-04,M,S,L,0.22,0.3,0.69,False,space_helmet,5’ 4”,132.0,,42.0,32.0,DD,close_application
2334,195985697,1abc2800-4bc2-11ec-88a3-5f6bad568a15,spacesuit & co.,M,5652,2021-11-22,M,S,L,0.13,0.26,0.52,False,space_gloves,178,80.0,34.0,30.0,,,close_application
2335,994195005,16368a00-5761-11ec-a466-3f33bd1c3e80,spacesuit & co.,L,5125,2021-12-07,L,M,XL,0.28,0.32,0.63,False,space_gloves,6’ 3”,196.0,38.0,48.0,,,close_application
2336,237749896,17b3e6c0-17dd-11ec-a05d-0bd5fbafbef2,spacesuit & co.,XL,1520,2021-09-20,XL,2XL,L,0.42,0.47,0.78,False,space_suit,5’ 5”,198.0,,22.0,38.0,C,close_application
2337,326360361,4d65f110-5ce7-11ec-98c8-cbe8f8ce75de,spacesuit & co.,S,9524,2021-12-14,M,S,L,0.21,0.37,0.61,False,space_helmet,5’ 4”,140.0,,28.0,30.0,F,close_application
2338,149722821,ee3bc1b0-29f6-11ec-959b-7d7f4860bf78,spacesuit & co.,XL,9524,2021-10-10,XL,L,2XL,0.33,0.36,0.92,False,space_helmet,5’ 5”,170.0,,52.0,36.0,C,got_recommendation
2339,140129865,650961c0-587e-11ec-bd0b-7bdc730f0bee,spacesuit & co.,L,6448,2021-12-08,M,L,S,0.41,0.56,0.64,False,space_suit,183,74.0,32.0,14.0,,,close_application
2340,852591820,cc174a80-2507-11ec-9e84-f36bc1bb5029,spacesuit & co.,L,6312,2021-10-04,L,XL,M,0.13,0.4,0.66,False,space_suit,182,95.0,36.0,48.0,,,close_application
2341,558441504,2bfa2170-6720-11ec-8f40-7db2af0a70ad,spacesuit & co.,M,1520,2021-12-27,M,L,S,0.35,0.45,0.57,False,space_suit,160.02,66.0,,28.0,75.0,E,close_application
2342,599233107,2c04f340-58f0-11ec-9b1b-2b0b20ad749b,spacesuit & co.,XL,4314,2021-12-10,L,XL,M,0.24,0.31,0.64,False,space_gloves,186,103.0,44.0,43.0,,,close_application
2343,372865593,8203e830-3615-11ec-90c1-83f29398c984,spacesuit & co.,XS,1520,2021-10-26,XS,2XS,S,0.12,0.3,0.38,False,space_suit,5’ 3”,110.0,,26.0,34.0,B,close_application
2344,419007160,c3b9d4d0-55da-11ec-acba-9f7c9a10e0c3,spacesuit & co.,XS,5062,2021-12-05,S,XS,M,0.13,0.27,0.36,False,space_suit,178,60.0,28.0,25.0,,,close_application
2345,638813031,e1a498e0-2371-11ec-a5f7-393f8375965b,spacesuit & co.,2XL,6726,2021-10-02,3XL,2XL,XL,0.48,0.77,1.16,False,space_suit,5’ 11”,220.0,,52.0,38.0,D,close_application
2346,526866413,f9522450-5682-11ec-b89b-5fc9b4ba6af3,spacesuit & co.,XL,3986,2021-12-06,XL,L,2XL,0.27,0.54,0.64,False,space_underwear,180,114.0,38.0,33.0,,,close_application
2347,150355283,0796d050-618d-11ec-993f-b7b2e12f4eea,spacesuit & co.,L,6312,2021-12-20,L,XL,M,0.04,0.49,0.58,False,space_suit,180,95.0,34.0,50.0,,,got_recommendation
2348,670243111,100db670-5d25-11ec-958c-b5b3e50b1dd8,spacesuit & co.,M,8224,2021-12-14,M,L,S,0.22,0.22,0.52,False,space_helmet,180,90.0,33.0,45.0,,,got_recommendation
2349,728329188,c51372e0-65a8-11ec-9295-db04627adf5c,spacesuit & co.,M,6670,2021-12-25,M,S,L,0.15,0.31,0.46,False,space_suit,170.18,65.0,,34.0,75.0,F,close_application
2350,227280364,89c5f520-5f7f-11ec-99ab-83b6ee319212,spacesuit & co.,XS,2941,2021-12-17,S,M,XS,0.27,0.36,0.53,False,space_suit,173,70.0,35.0,35.0,,,close_application
2351,972500022,4f29b0a0-3554-11ec-9fed-79581c3d1442,spacesuit & co.,S,8662,2021-10-26,XS,2XS,S,0.09,0.27,0.44,False,space_underwear,5’ 5”,108.0,,32.0,32.0,B,close_application
2352,763683903,070e2070-2515-11ec-805b-cd559c3cf7f7,spacesuit & co.,S,4466,2021-10-04,S,XS,M,0.18,0.28,0.51,False,space_socks,5’ 3”,118.0,,60.0,36.0,B,close_application
2353,533217670,b98312e0-4de4-11ec-971d-1f81e8e93134,spacesuit & co.,S,5142,2021-11-25,XS,S,2XS,0.16,0.27,0.38,False,space_helmet,172.72,70.0,30.0,18.0,,,close_application
2354,458168303,58e0b7e0-61c0-11ec-91f7-dd157b911d40,spacesuit & co.,S,6656,2021-12-20,M,S,L,0.25,0.27,0.48,False,space_suit,5’ 7”,143.0,32.0,26.0,,,got_recommendation
2355,728956561,6eb95870-24d4-11ec-9810-bba47387723f,spacesuit & co.,L,6484,2021-10-04,M,S,L,0.08,0.31,0.43,False,space_suit,183,85.0,33.0,34.0,,,got_recommendation
2356,538839048,f5d44340-3b1a-11ec-89ae-d77cb433c73f,spacesuit & co.,S,3740,2021-11-01,S,M,XS,0.32,0.35,0.55,False,space_suit,5’ 7”,130.0,,32.0,34.0,C,got_recommendation
2357,995757755,5f7a59e0-2a10-11ec-b341-cd05285c5922,spacesuit & co.,L,4407,2021-10-10,L,XL,M,0.04,0.45,0.46,False,space_gloves,5’ 9”,170.0,,35.0,38.0,C,close_application
2358,389085942,15764820-16f3-11ec-8c9b-453fb0a39336,spacesuit & co.,L,6726,2021-09-16,L,XL,M,0.25,0.28,0.55,False,space_suit,169,75.0,,31.0,85.0,B,got_recommendation
2359,655088078,28bddaa0-3d7d-11ec-9cc7-8f4cb1d2b7f0,spacesuit & co.,M,6104,2021-11-04,M,S,L,0.13,0.24,0.5,False,space_suit,177,79.0,34.0,62.0,,,close_application
2360,697824916,31164a70-314d-11ec-a14e-978a6b5f4531,spacesuit & co.,XL,6283,2021-10-20,XL,2XL,L,0.37,0.52,0.56,False,space_gloves,5’ 11”,240.0,40.0,46.0,,,close_application
2361,837300505,99256ce0-3508-11ec-a9ff-ffa333049b22,spacesuit & co.,L,8145,2021-10-24,L,XL,M,0.2,0.35,0.51,False,space_suit,5’ 9”,160.0,,60.0,38.0,B,close_application
2362,663530136,02f08d20-218c-11ec-97f1-1d09741f1510,spacesuit & co.,XL,6104,2021-09-30,XL,L,2XL,0.14,0.35,0.44,False,space_suit,178,110.0,38.0,22.0,,,close_application
2363,219337530,f31a6030-490c-11ec-a048-93b96222b0d3,spacesuit & co.,L,5652,2021-11-19,L,M,XL,0.22,0.26,0.66,False,space_gloves,186,90.0,34.0,50.0,,,got_recommendation
2364,597431581,b99c4950-3871-11ec-845b-631dc5b4a4ee,spacesuit & co.,S,5652,2021-10-29,S,XS,M,0.12,0.31,0.35,False,space_gloves,6’ 0”,165.0,32.0,20.0,,,close_application
2365,581306888,e1c21970-5c3c-11ec-9678-a901cc40425e,spacesuit & co.,S,6839,2021-12-13,S,M,XS,0.13,0.28,0.33,False,space_suit,174,76.0,31.0,35.0,,,close_application
2366,734715611,04667ea0-3922-11ec-aaa6-f94e8743d654,spacesuit & co.,S,2941,2021-10-30,S,XS,M,0.17,0.22,0.51,False,space_suit,5’ 8”,146.0,30.0,39.0,,,got_recommendation
2367,555219407,0d2eb3c0-53a0-11ec-afab-5111d33ecf91,spacesuit & co.,S,2941,2021-12-02,2XS,XS,S,0.14,0.22,0.57,False,space_suit,5’ 9”,135.0,30.0,19.0,,,close_application
2368,248995910,feb07d60-2447-11ec-8e4d-614372087ea7,spacesuit & co.,M,5928,2021-10-03,M,L,S,0.26,0.27,0.61,False,space_suit,5’ 8”,150.0,,49.0,34.0,D,got_recommendation
2369,480464978,13bbbb60-3385-11ec-9130-5332e4e5b1f1,spacesuit & co.,S,2905,2021-10-22,S,M,XS,0.02,0.31,0.33,False,space_suit,5’ 6”,130.0,,29.0,32.0,C,close_application
2370,571213169,64972780-4e84-11ec-995d-1b01e4f7223c,spacesuit & co.,S,5463,2021-11-26,S,M,XS,0.05,0.31,0.32,False,space_suit,180,74.0,30.0,27.0,,,close_application
2371,208852994,5395bf80-52af-11ec-8eb4-47acbff8662e,spacesuit & co.,2XL,5062,2021-12-06,2XL,3XL,XL,0.31,0.33,0.84,False,space_socks,187,130.0,40.0,36.0,,,close_application
2372,839778725,5da9adf0-2fb5-11ec-98da-9197002a6b07,spacesuit & co.,S,8616,2021-10-18,S,M,XS,0.2,0.3,0.57,False,space_suit,5’ 7”,140.0,30.0,33.0,,,got_recommendation
2373,633397220,b39f1840-3432-11ec-950f-e9794d199c8f,spacesuit & co.,M,5652,2021-10-23,M,S,L,0.22,0.26,0.56,False,space_gloves,5’ 9”,169.0,33.0,56.0,,,got_recommendation
2374,857627420,a4ccddc0-33a6-11ec-8169-c9de7fd534f2,spacesuit & co.,M,6104,2021-10-23,L,XL,M,0.22,0.38,0.52,False,space_suit,175,100.0,40.0,20.0,,,close_application
2375,578888612,cd02c0c0-35c2-11ec-a83c-b70c68b129c9,spacesuit & co.,2XS,4466,2021-10-25,S,XS,M,0.12,0.22,0.44,False,space_socks,165,55.0,,39.0,80.0,B,close_application
2376,785736632,214168b0-3732-11ec-b2de-d5954aa92ec7,spacesuit & co.,XS,8115,2021-10-27,XS,S,2XS,0.11,0.31,0.5,False,space_suit,5’ 3”,105.0,,23.0,30.0,AA,close_application
2377,329364622,2825e830-619f-11ec-8a11-73c7c9a33ece,spacesuit & co.,XS,1762,2021-12-20,XS,S,2XS,0.21,0.3,0.4,False,space_gloves,160.02,50.0,,48.0,65.0,D,close_application
2378,887292025,1648a100-b021-11eb-ba69-45f5fab780b6,spacesuit & co.,2XL,4838,2021-05-09,2XL,XL,L,0.5,0.68,0.96,False,space_suit,162,73.0,,70.0,120.0,J,got_recommendation
2379,686734431,952ec0c0-50b3-11ec-ac1d-39b102a0db28,spacesuit & co.,XL,6484,2021-11-29,XL,L,2XL,0.22,0.46,0.68,False,space_suit,178,114.0,36.0,27.0,,,close_application
2380,450241883,e00c5d10-4dec-11ec-988c-694ca51c1d86,spacesuit & co.,L,4466,2021-11-25,L,M,XL,0.34,0.39,0.52,False,space_socks,5’ 10”,161.0,,44.0,32.0,B,got_recommendation
2381,305951496,4ecb6010-4f97-11ec-a427-951cd78fc9fd,spacesuit & co.,M,2316,2021-11-27,M,S,L,0.05,0.37,0.52,False,space_gloves,5’ 3”,140.0,,16.0,34.0,B,got_recommendation
2382,256777037,6b3e69d0-42e1-11ec-9035-73149cc69a69,spacesuit & co.,M,1273,2021-11-13,XS,2XS,S,0.22,0.33,0.34,False,space_underwear,170,60.0,32.0,31.0,,,close_application
2383,444469625,99c7caa0-603a-11ec-908f-712073678bc2,spacesuit & co.,M,6312,2021-12-18,M,S,L,0.11,0.25,0.64,False,space_suit,6’ 1”,175.0,32.0,38.0,,,close_application
2384,483052921,116adf60-5146-11ec-bbf9-d7be0df15559,spacesuit & co.,L,8971,2021-11-29,M,L,S,0.54,0.6,0.64,False,space_gloves,192,78.0,40.0,23.0,,,close_application
2385,372859691,7a32d100-3153-11ec-a229-8dc311136265,spacesuit & co.,M,8616,2021-10-20,M,S,L,0.07,0.34,0.4,False,space_suit,5’ 5”,150.0,31.0,42.0,,,got_recommendation
2386,125252986,15cb6e20-48a5-11ec-94ab-015556d39315,spacesuit & co.,L,1384,2021-11-18,XS,S,2XS,0.27,0.46,0.47,False,space_suit,6’ 2”,150.0,30.0,16.0,,,got_recommendation
2387,384603624,926b2690-2024-11ec-b773-b996823c4865,spacesuit & co.,L,6839,2021-09-29,XS,2XS,S,0.14,0.2,0.4,False,space_suit,175,64.0,29.0,19.0,,,close_application
2388,161254984,3f276a10-59f5-11ec-abdd-ab94630dabc2,spacesuit & co.,M,7787,2021-12-10,L,M,XL,0.2,0.39,0.64,False,space_suit,168,70.0,,50.0,85.0,D,got_recommendation
2389,239246148,30b9c650-4869-11ec-a12e-d38b7b06a86d,spacesuit & co.,M,9565,2021-11-18,M,S,L,0.15,0.17,0.61,False,space_suit,180,78.0,32.0,32.0,,,close_application
2390,768312090,7f15f650-5df1-11ec-aa94-115cd6b0e59d,spacesuit & co.,L,8224,2021-12-15,L,XL,M,0.18,0.35,0.53,False,space_helmet,181,100.0,34.0,48.0,,,close_application
2391,604183435,9fb156d0-4e37-11ec-af49-9d130cc4a306,spacesuit & co.,M,9952,2021-12-07,S,M,XS,0.19,0.32,0.33,False,space_gloves,175,73.0,34.0,19.0,,,close_application
2392,472094413,af15a410-4f03-11ec-b681-21f3e57272c3,spacesuit & co.,S,8008,2021-11-28,S,M,XS,0.19,0.3,0.41,False,space_helmet,5’ 4”,128.0,,65.0,34.0,AA,close_application
2393,857965672,f23de3e0-664d-11ec-8e53-d97b45d748c8,spacesuit & co.,M,6222,2021-12-26,L,XL,M,0.16,0.32,0.53,False,space_suit,176,81.0,34.0,33.0,,,close_application
2394,794137647,7b25df80-4f8f-11ec-901e-5f6b5ccf0371,spacesuit & co.,S,4466,2021-11-27,XS,S,2XS,0.16,0.16,0.48,False,space_socks,167.64000000000001,55.0,,56.0,70.0,C,close_application
2395,936192139,cead6540-3b2d-11ec-b41f-1bebc6c9ad6c,spacesuit & co.,L,8681,2021-11-03,L,M,XL,0.27,0.44,0.53,False,space_underwear,5’ 6”,160.0,,42.0,36.0,C,close_application
2396,637242907,7acf8430-5126-11ec-9c50-b78abaee494a,spacesuit & co.,S,7490,2021-11-29,XS,S,2XS,0.14,0.16,0.44,False,space_suit,5’ 9”,154.0,32.0,34.0,,,got_recommendation
2397,489607012,d330be80-345e-11ec-8707-d1d238ff2d18,spacesuit & co.,M,2905,2021-10-24,M,S,L,0.13,0.22,0.55,False,space_suit,5’ 9”,140.0,,29.0,34.0,C,close_application
2398,277855846,d8e544d0-27e9-11ec-975c-c935e3833ed7,spacesuit & co.,M,6910,2021-10-08,M,L,S,0.22,0.31,0.47,False,space_suit,5’ 7”,150.0,,45.0,34.0,B,close_application
2399,984819660,3abfe080-41a7-11ec-a1c6-09a1f2d5cb00,spacesuit & co.,S,6726,2021-11-09,S,XS,M,0.26,0.27,0.55,False,space_suit,172,55.0,,21.0,75.0,C,close_application
2400,194967696,324cfa60-375b-11ec-97a9-b5d54b81251e,spacesuit & co.,S,2941,2021-10-27,S,M,XS,0.16,0.32,0.39,False,space_suit,155,70.0,30.0,36.0,,,got_recommendation
2401,247953075,17f82400-61d1-11ec-ae96-234bf1abb6ea,spacesuit & co.,S,8201,2021-12-23,M,S,L,0.17,0.3,0.49,False,space_suit,5’ 9”,139.0,,45.0,34.0,B,close_application
2402,143818323,3eb857d0-1268-11ec-93f4-b13f0eda92c4,spacesuit & co.,M,8616,2021-09-27,S,M,XS,0.37,0.5,0.69,False,space_suit,5’ 11”,145.0,30.0,19.0,,,close_application
2403,509334811,72f38cf0-547a-11ec-9836-5de42c936f63,spacesuit & co.,XL,9565,2021-12-05,XL,2XL,L,0.43,0.44,0.76,False,space_suit,178,120.0,40.0,32.0,,,close_application
2404,444976044,4e6bb8a0-3042-11ec-85c8-8f10201e42e1,spacesuit & co.,M,8115,2021-10-18,M,L,S,0.15,0.4,0.49,False,space_socks,169,63.0,,32.0,75.0,B,close_application
2405,828180752,db1c0d00-5c15-11ec-a882-51c767d1cdd7,spacesuit & co.,M,2941,2021-12-13,M,S,L,0.15,0.21,0.68,False,space_suit,6’ 2”,182.0,32.0,32.0,,,close_application
2406,593166449,c8fa9b50-681d-11ec-a19d-99d9b807d2a0,spacesuit & co.,XL,3986,2021-12-28,XL,2XL,L,0.17,0.45,0.61,False,space_underwear,187.96,123.0,38.0,21.0,,,got_recommendation
2407,861147697,d6b89c20-3081-11ec-b52b-7b4a328c61e3,spacesuit & co.,3XL,4466,2021-10-19,3XL,2XL,XL,0.81,1.3,1.79,False,space_socks,160,130.0,,19.0,110.0,D,got_recommendation
2408,168810905,51dfb640-1ca5-11ec-96ca-ebb5a8dba43a,spacesuit & co.,XS,3550,2021-09-23,XS,S,2XS,0.15,0.15,0.46,False,space_socks,178,70.0,30.0,33.0,,,close_application
2409,168810905,51dfb640-1ca5-11ec-96ca-ebb5a8dba43a,spacesuit & co.,XS,6656,2021-09-23,M,S,L,0.28,0.46,0.51,False,space_suit,178,70.0,30.0,33.0,,,close_application
2410,855102503,87da1450-231e-11ec-b577-f122bc4a62a9,spacesuit & co.,L,2905,2021-10-02,L,XL,M,0.3,0.32,0.75,False,space_suit,6’ 0”,190.0,,24.0,36.0,D,got_recommendation
2411,433287559,bc0dd100-5148-11ec-8f4e-c74f532d0df7,spacesuit & co.,M,9510,2021-11-29,L,M,XL,0.22,0.42,0.44,False,space_gloves,175,70.0,,51.0,95.0,D,got_recommendation
2412,918498711,5fdf4fb0-22dd-11ec-9058-8b1d8f3382fa,spacesuit & co.,M,2766,2021-10-01,M,S,L,0.18,0.37,0.44,False,space_suit,5’ 6”,130.0,,38.0,34.0,B,got_recommendation
2413,454872068,3cc71cc0-277d-11ec-b680-dde616369a56,spacesuit & co.,XL,4466,2021-10-07,L,XL,M,0.45,0.6,0.69,False,space_socks,160,70.0,,53.0,90.0,D,close_application
2414,223390276,097eaa60-4f8a-11ec-9cec-5bdb57a5b343,spacesuit & co.,XS,7502,2021-11-30,S,M,XS,0.16,0.17,0.47,False,space_socks,172,63.0,,28.0,75.0,A,got_recommendation
2415,419791225,a9971780-4f67-11ec-a377-a387ddd41d6c,spacesuit & co.,L,9952,2021-11-27,S,M,XS,0.22,0.4,0.5,False,space_socks,190,81.0,31.0,17.0,,,close_application
2416,137140159,c034a9e0-2ec3-11ec-a046-6966b7739ba3,spacesuit & co.,M,6222,2021-10-16,M,L,S,0.11,0.27,0.47,False,space_suit,5’ 8”,160.0,32.0,15.0,,,got_recommendation
2417,426976649,85d09660-328d-11ec-9027-c74528dd43da,spacesuit & co.,2XL,5420,2021-10-22,XL,L,2XL,0.32,0.55,0.59,False,space_gloves,5’ 11”,240.0,40.0,26.0,,,got_recommendation
2418,788947154,24cbe270-45ed-11ec-895b-73528ca5759a,spacesuit & co.,L,9899,2021-11-15,L,M,XL,0.25,0.45,0.59,False,space_suit,178,77.0,32.0,42.0,,,close_application
2419,135247222,1bacd090-1aa1-11ec-a547-15ff8fbd728f,spacesuit & co.,M,5450,2021-09-21,M,S,L,0.17,0.35,0.55,False,space_gloves,165,64.0,,30.0,75.0,D,close_application
2420,798010139,86eddbc0-1c1c-11ec-9bd0-61bd7ca0b12b,spacesuit & co.,L,9524,2021-09-23,L,M,XL,0.27,0.5,0.5,False,space_helmet,5’ 6”,160.0,,40.0,36.0,DD,close_application
2421,109562924,df1f07c0-2427-11ec-911a-edb58cd9e941,spacesuit & co.,M,5652,2021-10-03,M,S,L,0.12,0.33,0.45,False,space_gloves,180,80.0,35.0,27.0,,,close_application
2422,774767903,c84bfec0-55e8-11ec-a2fa-f70e852bcdb1,spacesuit & co.,S,8008,2021-12-05,S,XS,M,0.13,0.28,0.45,False,space_helmet,5’ 4”,126.0,,27.0,32.0,C,close_application
2423,510700311,895f90d0-35bf-11ec-8625-319cbecbb5ca,spacesuit & co.,L,6726,2021-10-25,M,L,S,0.39,0.45,0.67,False,space_suit,5’ 3”,145.0,,21.0,32.0,D,close_application
2424,566219217,098b96d0-3d6f-11ec-b0c4-6f5db23fe1aa,spacesuit & co.,L,5463,2021-11-04,M,L,S,0.28,0.46,0.58,False,space_suit,192,89.0,34.0,46.0,,,close_application
2425,788651203,f23b6140-5d99-11ec-a1bb-0bb84096d7e3,spacesuit & co.,S,8145,2021-12-15,M,L,S,0.26,0.41,0.49,False,space_suit,5’ 6”,140.0,,40.0,34.0,DD,close_application
2426,810168751,47211f80-19b9-11ec-ba85-af321fc5757b,spacesuit & co.,S,8616,2021-09-20,M,S,L,0.28,0.47,0.51,False,space_suit,177,70.0,30.0,33.0,,,close_application
2427,806110214,34e2fa40-4f93-11ec-a648-814bae9b8ef2,spacesuit & co.,XL,1101,2021-12-05,2XL,XL,3XL,0.52,0.71,1.0,False,space_gloves,158,90.0,,20.0,90.0,C,close_application
2428,965105302,2f29af50-514f-11ec-8fa2-61065803df3c,spacesuit & co.,S,7502,2021-11-29,S,M,XS,0.18,0.26,0.4,False,space_suit,165,59.0,,52.0,80.0,A,close_application
2429,190034700,52f77ed0-27dd-11ec-9ee0-c7bb87c6cc5d,spacesuit & co.,2XS,6155,2021-10-08,2XS,XS,S,,,,False,space_gloves,5’ 7”,134.0,,40.0,36.0,A,close_application
2430,190034700,52f77ed0-27dd-11ec-9ee0-c7bb87c6cc5d,spacesuit & co.,XS,8145,2021-10-08,S,M,XS,0.19,0.24,0.62,False,space_suit,5’ 7”,133.0,,40.0,36.0,A,close_application
2431,938077071,dc189df0-3851-11ec-9941-37620db851d0,spacesuit & co.,M,6839,2021-10-29,S,M,XS,0.18,0.19,0.42,False,space_suit,5’ 9”,175.0,32.0,31.0,,,close_application
2432,427552290,49ff7fc0-47fa-11ec-bc3d-ddd2a2fc9f5a,spacesuit & co.,M,5652,2021-11-17,M,S,L,0.08,0.34,0.44,False,space_gloves,180,82.0,34.0,36.0,,,close_application
